scene,engine,geo,variant,split,K,metric,mean,std,min,max,n,mask,n_candidates,candidates,n_seeds
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,phys_safe,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,proj_ms,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,projection_backstop_hits,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,projection_cb_tripped,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,projection_cb_trips,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,steps_to_goal,468.0,,468.0,468.0,1,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,success_relaxed,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,success_strict,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,total_ms_p95,168.59510890208185,1.9622262550699816,166.86106845736504,173.59715085476637,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,total_violations,166.85471154832283,44.06458175584076,66.20728784753786,219.76309385038527,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,test,20,track_err_mean,0.5171057169105154,0.029162122076242265,0.46165826825960027,0.5587581240815246,10,proj_valid,1,47,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,avg_time,0.13125659307018445,0.044867952433340914,0.08855695633993128,0.2030283251001793,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,avg_time_ms,131.25659307018446,44.86795243334092,88.55695633993129,203.0283251001793,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,budget_ms,30.3,0.0,30.3,30.3,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,collision_free_completed,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_collision_free,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_n_violations,107.3,74.6682291503183,32.0,272.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_total_violations,20.4496350903892,20.632686062650023,1.4094947354986411,51.571911953609494,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,diagnostics_found,1.0,0.0,1.0,1.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,divergence_aborted,1.0,0.0,1.0,1.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,divergence_step,294.8,63.602585551916754,227.0,427.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,fm_ms,9.01310893648439,0.0363173974980366,8.969671520030802,9.094312754377984,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,fm_ms_p95,9.242237964645028,0.2890238045777667,9.085628110915422,10.057455021888018,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_crossed_line,0.1,0.31622776601683794,0.0,1.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_dist,3.5823552737273436,0.988441253104254,1.6605380787343968,5.0450305303806315,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_reached,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,max_episode_length,634.0,0.0,634.0,634.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_fm_steps,634.0,0.0,634.0,634.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_proj_steps,295.8,63.602585551916754,228.0,428.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_steps,634.0,0.0,634.0,634.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success_and_constraints,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_violations,107.3,74.6682291503183,32.0,272.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,over_budget_frac,0.2367507886435331,0.11103535837036613,0.13249211356466878,0.47318611987381703,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,over_budget_steps,150.1,70.39641720681213,84.0,300.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_contact_frac,0.01905091700567827,0.041335960413885015,0.0,0.13473520249221183,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_final_z,1.0582635202763806,0.6267611721528716,0.3560334071123926,1.8601620205834128,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_min_z,0.2896602218598683,0.22780657184557607,-0.0006749287888252438,0.5950989267145127,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_safe,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,proj_ms,122.24348413370008,44.86492603744196,79.585713482274,194.00523363065395,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_backstop_hits,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_tripped,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_trips,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_relaxed,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_strict,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,total_ms_p95,415.116293178871,117.31403642943117,294.3808782845734,654.3455705046653,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,total_violations,20.4496350903892,20.632686062650023,1.4094947354986411,51.571911953609494,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,track_err_mean,0.6356464908466887,0.3572709803734429,0.3712739793749451,1.5293693668060773,10,all,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,avg_time,0.13125659307018445,0.044867952433340914,0.08855695633993128,0.2030283251001793,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,avg_time_ms,131.25659307018446,44.86795243334092,88.55695633993129,203.0283251001793,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,budget_ms,30.3,0.0,30.3,30.3,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,collision_free_completed,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_collision_free,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_n_violations,107.3,74.6682291503183,32.0,272.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,constraint_total_violations,20.4496350903892,20.632686062650023,1.4094947354986411,51.571911953609494,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,diagnostics_found,1.0,0.0,1.0,1.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,divergence_aborted,1.0,0.0,1.0,1.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,divergence_step,294.8,63.602585551916754,227.0,427.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,fm_ms,9.01310893648439,0.0363173974980366,8.969671520030802,9.094312754377984,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,fm_ms_p95,9.242237964645028,0.2890238045777667,9.085628110915422,10.057455021888018,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_crossed_line,0.1,0.31622776601683794,0.0,1.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_dist,3.5823552737273436,0.988441253104254,1.6605380787343968,5.0450305303806315,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,goal_reached,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,max_episode_length,634.0,0.0,634.0,634.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_fm_steps,634.0,0.0,634.0,634.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_proj_steps,295.8,63.602585551916754,228.0,428.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_steps,634.0,0.0,634.0,634.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,n_violations,107.3,74.6682291503183,32.0,272.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,over_budget_frac,0.2367507886435331,0.11103535837036613,0.13249211356466878,0.47318611987381703,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,over_budget_steps,150.1,70.39641720681213,84.0,300.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_contact_frac,0.01905091700567827,0.041335960413885015,0.0,0.13473520249221183,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_final_z,1.0582635202763806,0.6267611721528716,0.3560334071123926,1.8601620205834128,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_min_z,0.2896602218598683,0.22780657184557607,-0.0006749287888252438,0.5950989267145127,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,phys_safe,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,proj_ms,122.24348413370008,44.86492603744196,79.585713482274,194.00523363065395,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_backstop_hits,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_tripped,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,projection_cb_trips,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_relaxed,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_strict,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,total_ms_p95,415.116293178871,117.31403642943117,294.3808782845734,654.3455705046653,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,total_violations,20.4496350903892,20.632686062650023,1.4094947354986411,51.571911953609494,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,1,track_err_mean,0.6356464908466887,0.3572709803734429,0.3712739793749451,1.5293693668060773,10,proj_valid,1,46,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,avg_time,0.17166093039220576,0.05214700634081365,0.07317304896184887,0.25670145110047954,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,avg_time_ms,171.66093039220576,52.14700634081365,73.17304896184886,256.7014511004795,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,budget_ms,30.3,0.0,30.3,30.3,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,collision_free_completed,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_collision_free,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_n_violations,242.2,83.79313151379944,103.0,352.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_total_violations,53.89164275424512,50.682651240235785,3.685936861038205,172.09503717103445,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,diagnostics_found,1.0,0.0,1.0,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,divergence_aborted,0.1,0.31622776601683794,0.0,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,divergence_step,39.4,127.75601747080252,-1.0,403.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,fm_ms,18.125309441196755,0.21528863919080404,17.76008697209016,18.406285948416787,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,fm_ms_p95,18.84227723814547,0.23845267162518285,18.606225308030844,19.21185553073883,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_crossed_line,0.9,0.31622776601683794,0.0,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_dist,0.968632339455407,0.5583328529352755,0.3949448009536214,2.3288124845186484,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_reached,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,max_episode_length,634.0,0.0,634.0,634.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_fm_steps,634.0,0.0,634.0,634.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_proj_steps,611.0,72.7323861838727,404.0,634.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_steps,634.0,0.0,634.0,634.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success_and_constraints,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_violations,242.2,83.79313151379944,103.0,352.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,over_budget_frac,0.9637223974763407,0.11471985202503582,0.637223974763407,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,over_budget_steps,611.0,72.7323861838727,404.0,634.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,phys_contact_frac,0.009132127723813391,0.019258301961915747,0.0,0.05993690851735016,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,phys_final_z,0.4604214316112956,0.3210352203062839,0.00018669374383070575,0.998253409986072,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,phys_min_z,0.34495034575220285,0.21141043898464268,-0.0011790206605908978,0.5905940795358189,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,phys_safe,0.5,0.5270462766947299,0.0,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,proj_ms,153.53562095100898,52.14000107604341,55.295001574401226,238.60226557751653,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,projection_backstop_hits,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,projection_cb_tripped,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,projection_cb_trips,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,success_relaxed,0.5,0.5270462766947299,0.0,1.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,success_strict,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,total_ms_p95,569.2781064566226,189.6758280389242,230.0017913803459,904.7850242815915,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,total_violations,53.89164275424512,50.682651240235785,3.685936861038205,172.09503717103445,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,track_err_mean,0.493676369076154,0.0728184187476563,0.43494100999638163,0.6540467448665949,10,all,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,avg_time,0.17166093039220576,0.05214700634081365,0.07317304896184887,0.25670145110047954,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,avg_time_ms,171.66093039220576,52.14700634081365,73.17304896184886,256.7014511004795,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,budget_ms,30.3,0.0,30.3,30.3,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,collision_free_completed,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_collision_free,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_n_violations,242.2,83.79313151379944,103.0,352.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,constraint_total_violations,53.89164275424512,50.682651240235785,3.685936861038205,172.09503717103445,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,diagnostics_found,1.0,0.0,1.0,1.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,divergence_aborted,0.1,0.31622776601683794,0.0,1.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,divergence_step,39.4,127.75601747080252,-1.0,403.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,fm_ms,18.125309441196755,0.21528863919080404,17.76008697209016,18.406285948416787,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,fm_ms_p95,18.84227723814547,0.23845267162518285,18.606225308030844,19.21185553073883,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_crossed_line,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_dist,0.968632339455407,0.5583328529352755,0.3949448009536214,2.3288124845186484,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,goal_reached,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,max_episode_length,634.0,0.0,634.0,634.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_fm_steps,634.0,0.0,634.0,634.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_proj_steps,611.0,72.7323861838727,404.0,634.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_steps,634.0,0.0,634.0,634.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,n_violations,242.2,83.79313151379944,103.0,352.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,over_budget_frac,0.9637223974763407,0.11471985202503582,0.637223974763407,1.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,over_budget_steps,611.0,72.7323861838727,404.0,634.0,10,proj_valid,1,48,1
pillars,fm,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,test,2,phys_contact_frac,0.009132127723813391,0.019258301961915747,0.0,0.05993690851735016,10,proj_valid,1,48,1
