Candidate,FolderName,scene,engine,K,seed,split,geo,variant,hf_degenerate,hf_n_genuine,source,has_projector,n_rollouts,n_cb_tripped,cb_tripped_rate,cb_skipped_steps,cb_trips,backstop_hits,cb_sentinel,timing_missing,n_diagnostics_json,npz_complete,FullPath,variant_base,tightened,mpc_batch,controller,threshold,run_tag,backbone,generation,variant_raw,npz_path,variant_dir,diagnostics_found
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-c-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-c-geo_free,False,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-c-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free/dpcc-c-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-c-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-c,True,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-c-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened/dpcc-c-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-r,False,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-r-geo_free,False,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-r-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free/dpcc-r-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-r,True,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-r-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened/dpcc-r-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-t,False,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-t-geo_free,False,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-t-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free/dpcc-t-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free,
69,pillars|af|K1|bbsit|@u6sitlatest,pillars,af,1.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest,dpcc-t,True,4.0,pid_stopgo,0.5,u6sitlatest,sit,Gen15,dpcc-t-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K1_mpc4_pid_stopgo_T0.5_u6sitlatest/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,diffuser,0.0,,npz,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,diffuser,False,4.0,pid_stopgo,0.5,,sit,Gen15,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-c,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-c,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-c-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-c-geo_free,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-c-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free/dpcc-c-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-c-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-c,True,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-c-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened/dpcc-c-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-r,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-r-geo_free,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-r-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free/dpcc-r-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-r-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-r,True,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-r-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened/dpcc-r-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-t,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-t-geo_free,False,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-t-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free/dpcc-t-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,dpcc-t,True,4.0,pid_stopgo,0.5,,sit,Gen15,dpcc-t-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls,1.0,0.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,hardflow_sls,False,4.0,pid_stopgo,0.5,,sit,Gen15,hardflow_sls,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls/hardflow_sls.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls-c,1.0,0.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,hardflow_sls-c,False,4.0,pid_stopgo,0.5,,sit,Gen15,hardflow_sls-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c/hardflow_sls-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls-c-geo_free,1.0,0.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,hardflow_sls-c-geo_free,False,4.0,pid_stopgo,0.5,,sit,Gen15,hardflow_sls-c-geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free/hardflow_sls-c-geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free,
70,pillars|af|K2|bbsit,pillars,af,2.0,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls-r,1.0,0.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5,hardflow_sls-r,False,4.0,pid_stopgo,0.5,,sit,Gen15,hardflow_sls-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r/hardflow_sls-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0_bbsit/Eaf_K2_mpc4_pid_stopgo_T0.5/6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r,
