Candidate,FolderName,FullPath,split,geo,geo_base,tightened,variant,metric,mean,std,min,max,n,mask,n_seeds,LatestSnapshot
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,context_init_xy_dist,0.44616037675215414,0.06083497162540402,0.34468892216682434,0.5573652982711792,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,context_target_angle_deg,1.716708719305237,47.37394648580187,-86.34280395507812,72.6987075805664,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,context_target_xy_x,0.48507226239385004,0.053438268466848425,0.4179592430591583,0.5885487198829651,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,context_target_xy_y,0.26526787196327206,0.037472154437515115,0.20338557660579681,0.33333876729011536,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,diagnostics_found,1.0,0.0,1.0,1.0,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,frozen,0.0,0.0,0.0,0.0,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,frozen_worst_overlap_m,,,,,0,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,mode_encoding,0.7439372325249644,0.4365347495537274,0.0,1.0,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,success_strict,0.0028530670470756064,0.053347371195050904,0.0,1.0,2804,unfrozen,6,20260620_215600
2,Bf_U3,/u/home/llim/FMPCC/FM-PCC/logs/d3il_visual_aligning_baseline/_DA_VA_BRIDGE_d3il_baseline_Bf_U3/d3il_baseline_ddpm_encdec_vision__Bf_U3,test,none,none,False,d3il_baseline,total_violations,,,,,0,unfrozen,6,20260620_215600
