Candidate_Letter,Folder_Name,Full_Path,Latest_Snapshot,First_Snapshot,Snapshot_Count,Snapshot_By_Seed,Accuracy,Accuracy_Std,Time_ms,Time_Std,Robustness_Score,Missing_Seeds
104,H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_imeanflow/H8_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE_a1.0_b1.0_aw10_objimf_official_bbdit_tslogit_normal(setup2)/H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,20260718_170803,20260718_170236,3,6:20260718_170803,0.5555555555555557,,0.038863297858102504,,0.9637674674339041,"[7, 8, 9, 10]"
105,H8_K50_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_imeanflow/H8_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE_a1.0_b1.0_aw10_objimf_official_bbdit_tslogit_normal(setup2)/H8_K50_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,20260719_000711,20260718_215859,3,6:20260719_000711,0.4166666666666667,,2.923315697271731,,1.5863864119516775,"[7, 8, 9, 10]"
106,H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_imeanflow/H8_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE_a1.0_b1.0_aw10_objimf_official_bbdit_tslogit_normal(setup3_2e5)/H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,20260722_152316,20260722_151710,3,6:20260722_152316,0.8055555555555555,,0.03847298658473972,,1.049503709052601,"[7, 8, 9, 10]"
107,H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_imeanflow/H8_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE_a1.0_b1.0_aw10_objimf_official_bbdit_tslogit_normal(setup3_5e4)/H8_K2_Meuler_T0.5_Dflow_matcher_v3_imeanflow.models.iMeanFlowODE,20260721_161037,20260721_160522,3,6:20260721_161037,0.6666666666666666,,0.03774597146579633,,1.8188397576865314,"[7, 8, 9, 10]"
108,H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix4)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_113339,20260730_112508,3,6:20260730_113339,0.5,,0.04918694402494177,,5.52964758071691,"[7, 8, 9, 10]"
109,H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix4)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_130657,20260730_113800,3,6:20260730_130657,0.5625,,0.9445911593508576,,33.03002028211598,"[7, 8, 9, 10]"
110,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix4)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260728_234845,20260728_233859,3,6:20260728_234845,0.47916666666666674,,0.04295820899775732,,4.3551094043976,"[7, 8, 9, 10]"
111,H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix4)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_115010,20260730_112611,3,6:20260730_115010,0.5625,,0.2199173709299061,,10.599177056372955,"[7, 8, 9, 10]"
112,H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_164148,20260730_160642,3,6:20260730_164148,0.7291666666666667,,0.3814818669001116,,12.895373285823645,"[7, 8, 9, 10]"
113,H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_155904,20260730_154956,3,6:20260730_155904,0.47916666666666663,,0.052037277107281184,,4.836789667504513,"[7, 8, 9, 10]"
114,H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_174107,20260730_163158,3,6:20260730_174107,0.6666666666666666,,0.9276271775321916,,41.09577882034185,"[7, 8, 9, 10]"
115,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_160100,20260730_155020,3,6:20260730_160100,0.375,,0.04388873920210123,,1.8293265309411353,"[7, 8, 9, 10]"
116,H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_162243,20260730_160325,3,6:20260730_162243,0.6666666666666666,,0.21638348834870308,,5.958607689194609,"[7, 8, 9, 10]"
117,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbdit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260724_014600,20260724_014030,3,6:20260724_014600,0.7222222222222222,,0.03789926976822409,,0.739261300204609,"[7, 8, 9, 10]"
118,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260727_215507,20260727_214917,3,6:20260727_215507,0.5000000000000001,,0.02451764694221985,,0.6840551659271963,"[7, 8, 9, 10]"
119,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260725_072657,20260725_072047,3,6:20260725_072657,0.2222222222222222,,0.07622650412742468,,2.27242876498766,"[7, 8, 9, 10]"
120,H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/(Unsafe)H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260801_004351,20260801_000849,3,6:20260801_004351,0.7916666666666667,,0.3901311928865666,,12.847519859341787,"[7, 8, 9, 10]"
121,H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/(Unsafe)H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260731_231841,20260731_230936,3,6:20260731_231841,0.5,,0.05227293880004807,,4.909197245639004,"[7, 8, 9, 10]"
122,H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/(Unsafe)H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260801_020939,20260801_010017,3,6:20260801_020939,0.6458333333333333,,0.9243913271219681,,41.10902431819271,"[7, 8, 9, 10]"
123,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/(Unsafe)H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260802_000208,20260731_232259,17,6:20260731_233403 | 7:20260801_235120 | 8:20260801_235508 | 9:20260801_235821 | 10:20260802_000208,0.5416666666666666,,0.04040962251127084,,22.528278083265356,
124,H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/(Unsafe)H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260731_235932,20260731_233952,3,6:20260731_235932,0.6875,,0.2217592003101035,,6.079684982126672,"[7, 8, 9, 10]"
125,H16_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260817_053516,20260817_052835,3,6:20260817_053516,0.7291666666666667,,0.07581172407264339,,1.4036967433728413,"[7, 8, 9, 10]"
126,H16_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,20260817_145407,20260817_145025,3,6:20260817_145407,0.7083333333333334,,0.009854107198733588,,1.1767663341211156,"[7, 8, 9, 10]"
127,H16_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260817_054642,20260817_053858,3,6:20260817_054642,0.7291666666666667,,0.08858814758687365,,1.4788575554716918,"[7, 8, 9, 10]"
128,H16_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,20260817_150007,20260817_145621,3,6:20260817_150007,0.6041666666666667,,0.011643623799337456,,2.012495726006993,"[7, 8, 9, 10]"
129,H16_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260817_064356,20260817_055046,3,6:20260817_064356,0.7916666666666666,,1.1107547578439907,,2.130113179762042,"[7, 8, 9, 10]"
130,H16_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H16_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H16_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgr8,20260817_151158,20260817_150225,3,6:20260817_151158,0.6458333333333333,,0.1644092303035146,,1.2492704928178815,"[7, 8, 9, 10]"
131,H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260812_152528,20260812_130040,15,6:20260812_145113 | 7:20260812_145928 | 8:20260812_150721 | 9:20260812_151658 | 10:20260812_152528,0.8208333333333333,,0.31577001286362394,,17.474699154014438,
132,H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260812_102549,20260812_093741,15,6:20260812_101305 | 7:20260812_101549 | 8:20260812_101846 | 9:20260812_102204 | 10:20260812_102549,0.5666666666666667,,0.034567764797657996,,5.098529634023641,
133,H8_K20_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260812_203342,20260812_153406,15,6:20260812_192307 | 7:20260812_194044 | 8:20260812_195836 | 9:20260812_201537 | 10:20260812_203342,0.7708333333333334,,0.7698916864862939,,28.743679133864468,
134,H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260812_111908,20260812_102930,15,6:20260812_110612 | 7:20260812_110928 | 8:20260812_111247 | 9:20260812_111534 | 10:20260812_111908,0.5875,,0.03165389262267613,,3.9004125424018175,
135,H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260812_125439,20260812_112249,15,6:20260812_123215 | 7:20260812_123750 | 8:20260812_124257 | 9:20260812_124845 | 10:20260812_125439,0.7833333333333333,,0.1800932252854495,,6.764415062826909,
136,H8_K10_Meuler_T0.5_A0.1_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.1_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_232700,20260811_231119,3,6:20260811_232700,0.6041666666666666,,0.29091963996111414,,5.00511495688925,"[7, 8, 9, 10]"
137,H8_K10_Meuler_T0.5_A0.25_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.25_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_233457,20260811_231812,3,6:20260811_233457,0.5833333333333334,,0.3017175146124922,,5.909167751747037,"[7, 8, 9, 10]"
138,H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_215412,20260811_001633,27,6:20260811_215412 | 7:20260811_194436 | 8:20260811_195509 | 9:20260811_200445 | 10:20260811_201335,0.6833333333333333,,0.3286396809461207,,4.362009263164412,
139,H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,20260814_204932,20260813_215227,15,6:20260814_142657 | 7:20260814_160452 | 8:20260814_174150 | 9:20260814_191358 | 10:20260814_204932,0.7319345238095238,,0.3347415610534425,,31.458635519096177,
140,H8_K10_Meuler_T0.5_A0_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_230955,20260811_225417,3,6:20260811_230955,0.6041666666666666,,0.29037995296890673,,5.005109774540849,"[7, 8, 9, 10]"
141,H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_210631,20260810_215736,27,6:20260811_210631 | 7:20260811_162535 | 8:20260811_162758 | 9:20260811_163028 | 10:20260811_163309,0.7208333333333333,,0.024215718215696652,,2.1598827124805946,
142,H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,20260813_202147,20260813_145637,15,6:20260813_184521 | 7:20260813_190840 | 8:20260813_193033 | 9:20260813_195412 | 10:20260813_202147,0.72375,,0.02394546346851439,,10.03914319636815,
143,H8_K20_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,20260815_122056,20260814_122552,8,6:20260815_055153 | 7:20260815_091045 | 8:20260815_122056 | 9:20260814_224432 | 10:20260815_022136,0.7366071428571429,,0.793248005638002,,65.32323219748803,
144,"H8_K2_Meuler_T0,5_Dflow_matcher_v3_meanflow.models.MeanFlowODE","/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0,5_Dflow_matcher_v3_meanflow.models.MeanFlowODE",20260806_211022,20260806_183935,4,6:20260806_211022 | 7:20260806_183935,0.7291666666666666,,0.04474802484667314,,3.4529216656971946,"[8, 9, 10]"
145,H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_211436,20260810_222704,27,6:20260811_211436 | 7:20260811_165814 | 8:20260811_170102 | 9:20260811_170347 | 10:20260811_170637,0.7625000000000001,,0.032786756498814545,,1.7154803638622618,
146,H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msg20trials,20260813_212322,20260813_145637,15,6:20260813_193210 | 7:20260813_195844 | 8:20260813_202529 | 9:20260813_205255 | 10:20260813_212322,0.7279166666666667,,0.03289031774493869,,9.983342236894476,
147,H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgmpc1,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE_msgmpc1,20260823_222807,20260823_222311,3,6:20260823_222807,0.6666666666666667,,0.027880178300167296,,1.5741870255989028,"[7, 8, 9, 10]"
148,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260808_220301,20260808_220301,1,7:20260808_220301,,,,,0.0,"[6, 8, 9, 10]"
149,H8_K5_Meuler_T0.5_A0.1_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.1_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_224859,20260811_223816,3,6:20260811_224859,0.6458333333333334,,0.17530143528756936,,3.527820558979812,"[7, 8, 9, 10]"
150,H8_K5_Meuler_T0.5_A0.25_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.25_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_230534,20260811_225409,3,6:20260811_230534,0.6458333333333334,,0.18187616828660425,,3.9557965060699556,"[7, 8, 9, 10]"
