seed,variant,constraint_type,halfspace_variant,metric,value,Candidate,Folder_Name
6,dpcc-t-tightened,halfspace,both-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_success_and_constraints,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_steps,63.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_steps_std,3.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_violations,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,n_violations_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,total_violations,4.024058579236989e-08,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,total_violations_std,5.33461570577376e-09,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,avg_time,1.0232282707185456,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,avg_time_std,0.17215542106917403,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,collision_free_completed,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,dpcc-t-tightened,halfspace,both-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_steps,65.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_steps_std,7.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_violations,33.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,n_violations_std,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,total_violations,8.521409201595326,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,total_violations_std,2.0854193335192663,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,avg_time,0.0850975053964722,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,avg_time_std,0.00023863717639113768,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-right-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_steps,65.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_steps_std,7.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_violations,10.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,n_violations_std,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,total_violations,0.16736472437115424,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,total_violations_std,0.02171564092919613,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,avg_time,0.08496174693501779,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,avg_time_std,0.00019847150112470985,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,top-left-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_success_and_constraints,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_success_and_constraints_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_steps,65.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_steps_std,7.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_violations,6.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,n_violations_std,6.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,total_violations,1.5838902611177825,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,total_violations_std,1.5678706641611122,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,avg_time,0.08552439667787765,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,avg_time_std,9.24714398823287e-05,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,collision_free_completed,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,diffuser,halfspace,both-hard,collision_free_completed_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_steps,67.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_steps_std,8.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_violations,34.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,n_violations_std,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,total_violations,7.727326664940921,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,total_violations_std,2.5259209613553226,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,avg_time,0.09758737580250886,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,avg_time_std,6.96752839169229e-05,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-right-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_steps,66.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_steps_std,8.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_violations,10.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,n_violations_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,total_violations,0.1908702961547227,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,total_violations_std,0.02475942522026539,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,avg_time,0.09835750553392408,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,avg_time_std,0.0007621618152664628,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,top-left-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_success_and_constraints,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_success_and_constraints_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_steps,66.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_steps_std,8.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_violations,5.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,n_violations_std,5.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,total_violations,1.3926730605032707,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,total_violations_std,1.377251391265955,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,avg_time,0.09843287374633333,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,avg_time_std,0.00023794596370756843,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,collision_free_completed,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient,halfspace,both-hard,collision_free_completed_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_steps,67.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_steps_std,8.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_violations,34.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,n_violations_std,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,total_violations,7.500279561891221,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,total_violations_std,2.586464519857427,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,avg_time,0.09770841994528043,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,avg_time_std,0.00020546355489957369,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-right-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_steps,66.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_steps_std,7.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_violations,10.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,n_violations_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,total_violations,0.20919695092960194,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,total_violations_std,0.018112854460098235,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,avg_time,0.09821151439279686,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,avg_time_std,0.00021912319311787054,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,top-left-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_success_and_constraints,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_success_and_constraints_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_steps,65.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_steps_std,8.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_violations,5.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,n_violations_std,5.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,total_violations,1.3725686804366608,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,total_violations_std,1.3577848714453478,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,avg_time,0.10049041256400407,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,avg_time_std,7.286550536320796e-05,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,collision_free_completed,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,gradient-tightened,halfspace,both-hard,collision_free_completed_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_success_and_constraints,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_success_and_constraints_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_steps,74.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_steps_std,3.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_violations,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,n_violations_std,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,total_violations,0.00995593442628015,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,total_violations_std,0.009955894751938484,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,avg_time,0.6938019071829826,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,avg_time_std,0.08617269781317466,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,collision_free_completed,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-right-hard,collision_free_completed_std,0.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_success_and_constraints,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_steps,62.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_steps_std,1.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_violations,2.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,n_violations_std,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,total_violations,0.00484691877484871,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,total_violations_std,0.0041741127282994926,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,avg_time,0.787236459614312,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,avg_time_std,0.025806352435076837,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,collision_free_completed,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,top-left-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_success_and_constraints,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_steps,63.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_steps_std,2.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_violations,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,n_violations_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,total_violations,3.7804245938549697e-08,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,total_violations_std,5.215406405356671e-10,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,avg_time,0.9388142738787253,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,avg_time_std,0.007002442331061509,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,collision_free_completed,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing,halfspace,both-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_success_and_constraints,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_steps,73.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_steps_std,2.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_violations,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,n_violations_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,total_violations,2.9157847157568195e-08,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,total_violations_std,4.656612873077393e-10,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,avg_time,0.9128933307680931,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,avg_time_std,0.011465746133392851,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,collision_free_completed,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-right-hard,collision_free_completed_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_success,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_success_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_success_and_constraints,1.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_success_and_constraints_std,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_steps,72.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_steps_std,6.5,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
6,post_processing-tightened,halfspace,top-left-hard,n_violations,0.0,H,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion
